shipment_id,shipment_date,clearance_date,exporter_business_unit,consignee_name,consignee_address,schedule_b_code,eccn,bom_origin_country,bom_tooling_origin,item_quantity,unit_value_usd,license_type,license_obtained,port_of_exit,clearance_hours,pga_required,pga_obtained,trusted_trader_status,total_value_usd,consignee_country,shipment_month,shipment_year,shipment_quarter,shipment_day_of_week,address_red_flag
EXP-102094,2025-10-16,2025-10-16 13:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"567 Business Park, Singapore, SG",8542.31.0000,5A002,DE,US,13,3454.01,NLR,Y,SEATTLE,13,N,Y,N,44902.130000000005,SG,2025-10,2025,4,3,False
EXP-102095,2025-11-15,2025-11-15 19:00:00,US-Pharmaceuticals,PACIFIC TRADING GROUP,"678 Commerce Street, Mexico City, MX",9022.14.0000,5A001,CN,DE,361,157.42,LICENSE,Y,LOS ANGELES,19,N,Y,N,56828.62,MX,2025-11,2025,4,5,False
EXP-102096,2025-10-16,2025-10-18 13:00:00,US-AerospaceParts,MED-SUPPLY-EU,"890 Technology Hub, Taipei, TW",9022.14.0000,EAR99,CN,US,289,2563.97,LICENSE,N,MIAMI,61,Y,N,N,740987.33,TW,2025-10,2025,4,3,False
EXP-102097,2025-07-25,2025-07-27 04:00:00,US-MedicalDevices,POLY TECHNOLOGIES,"123 Corporate Blvd, Dublin, IE",8542.31.0000,EAR99,US,US,431,3609.17,LICENSE,Y,NEW YORK,52,N,Y,N,1555552.27,IE,2025-07,2025,3,4,False
EXP-102098,2025-09-26,2025-09-29 11:00:00,US-MedicalDevices,NORTH STAR SUPPLY,"123 Corporate Blvd, Dublin, IE",9018.90.7500,5A002,US,TW,64,618.1,NLR,Y,MIAMI,83,N,Y,N,39558.4,IE,2025-09,2025,3,4,False
EXP-102099,2026-04-11,2026-04-11 22:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"123 Corporate Blvd, Dublin, IE",3004.90.9203,EAR99,IE,IL,339,3394.84,LICENSE,Y,CHICAGO O'HARE,22,Y,Y,N,1150850.76,IE,2026-04,2026,2,5,False
EXP-102100,2026-06-10,2026-06-11 11:00:00,US-IndustrialEquipment,ASIA TECH IMPORTS,"678 Commerce Street, Mexico City, MX",8471.30.0100,EAR99,KR,KR,105,430.52,EXCEPTION,Y,MIAMI,35,Y,Y,Y,45204.6,MX,2026-06,2026,2,2,False
EXP-102101,2026-07-06,2026-07-07 13:00:00,US-AerospaceParts,GLOBAL LOGISTICS LTD,"678 Commerce Street, Mexico City, MX",3004.90.9203,EAR99,CN,US,401,4037.04,LICENSE,Y,LOS ANGELES,37,Y,Y,N,1618853.04,MX,2026-07,2026,3,0,False
EXP-102102,2026-06-02,2026-06-03 22:00:00,US-AerospaceParts,MIDDLE EAST TRADING CO,"890 Technology Hub, Taipei, TW",8517.62.0010,5A001,KR,IL,239,4889.14,NLR,Y,HOUSTON,46,Y,Y,N,1168504.46,TW,2026-06,2026,2,1,False
EXP-102103,2025-11-12,2025-11-14 03:00:00,US-MedicalDevices,ASIA TECH IMPORTS,"567 Business Park, Singapore, SG",8803.30.0030,3A001,MX,KR,34,3137.41,NLR,Y,HOUSTON,51,Y,N,N,106671.94,SG,2025-11,2025,4,2,False
EXP-102104,2026-06-15,2026-06-15 16:00:00,US-IndustrialEquipment,AL-KHOBAR DISTRIBUTORS,"123 Corporate Blvd, Dublin, IE",9030.90.0000,EAR99,US,KR,324,394.62,NLR,Y,SEATTLE,16,Y,N,Y,127856.88,IE,2026-06,2026,2,0,False
EXP-102105,2026-05-12,2026-05-13 02:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"890 Technology Hub, Taipei, TW",8542.31.0000,EAR99,US,KR,39,2937.9,LICENSE,Y,LOS ANGELES,26,N,Y,Y,114578.1,TW,2026-05,2026,2,1,False
EXP-102106,2025-10-03,2025-10-05 05:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"456 Industrial Zone, Riyadh, SA",3004.90.9203,9A004,US,DE,456,3706.91,NLR,Y,CHICAGO O'HARE,53,N,Y,Y,1690350.96,SA,2025-10,2025,4,4,False
EXP-102107,2026-02-04,2026-02-05 01:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"456 Industrial Zone, Riyadh, SA",9018.90.7500,EAR99,US,US,225,4666.15,LICENSE,Y,SEATTLE,25,N,Y,N,1049883.75,SA,2026-02,2026,1,2,False
EXP-102108,2025-11-26,2025-11-28 00:00:00,US-MedicalDevices,POLY TECHNOLOGIES,"789 Haidian District, Beijing, CN",3004.90.9203,5A002,CN,US,129,236.84,NLR,Y,LOS ANGELES,48,N,Y,Y,30552.36,CN,2025-11,2025,4,2,False
EXP-102109,2025-09-09,2025-09-10 05:00:00,US-MedicalDevices,EURO MEDICAL SOLUTIONS,"456 Industrial Zone, Riyadh, SA",8517.62.0010,5A002,MX,US,133,3877.46,LICENSE,Y,HOUSTON,29,N,Y,N,515702.18,SA,2025-09,2025,3,1,False
EXP-102110,2025-09-20,2025-09-20 23:00:00,US-MedicalDevices,EURO MEDICAL SOLUTIONS,"321 Avenue de la Gare, Brussels, BE",9022.14.0000,3A001,US,JP,480,671.58,LICENSE,Y,SEATTLE,23,N,Y,N,322358.4,BE,2025-09,2025,3,5,False
EXP-102111,2026-01-21,2026-01-21 14:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"789 Haidian District, Beijing, CN",8708.29.5060,EAR99,DE,US,40,3955.03,NLR,Y,LOS ANGELES,14,N,Y,Y,158201.2,CN,2026-01,2026,1,2,False
EXP-102112,2025-11-26,2025-11-28 03:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"456 Industrial Zone, Riyadh, SA",8803.30.0030,9A004,JP,DE,319,4444.66,EXCEPTION,Y,CHICAGO O'HARE,51,N,Y,Y,1417846.54,SA,2025-11,2025,4,2,False
EXP-102113,2026-05-18,2026-05-20 09:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"321 Avenue de la Gare, Brussels, BE",3004.90.9203,EAR99,IE,US,385,4307.6,EXCEPTION,Y,SEATTLE,57,Y,Y,N,1658426.0000000002,BE,2026-05,2026,2,0,False
EXP-102114,2025-10-07,2025-10-08 20:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",9018.90.7500,EAR99,MX,IL,419,3267.84,NLR,Y,MIAMI,44,N,Y,N,1369224.96,SA,2025-10,2025,4,1,False
EXP-102115,2026-05-07,2026-05-07 15:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"890 Technology Hub, Taipei, TW",8471.30.0100,EAR99,US,US,470,2508.82,LICENSE,Y,MIAMI,15,N,Y,Y,1179145.4,TW,2026-05,2026,2,3,False
EXP-102116,2026-02-15,2026-02-17 17:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"234 Innovation Drive, Bangalore, IN",3004.90.9203,EAR99,MX,DE,221,4374.19,LICENSE,Y,NEW YORK,65,N,Y,N,966695.99,IN,2026-02,2026,1,6,False
EXP-102117,2026-04-23,2026-04-25 20:00:00,US-MedicalDevices,ASIA TECH IMPORTS,"321 Avenue de la Gare, Brussels, BE",9018.90.7500,EAR99,US,DE,401,2600.17,LICENSE,Y,HOUSTON,68,N,Y,N,1042668.17,BE,2026-04,2026,2,3,False
EXP-102118,2025-10-16,2025-10-18 03:00:00,US-AerospaceParts,ATLANTIC DISTRIBUTORS,"123 Corporate Blvd, Dublin, IE",9022.14.0000,9A004,MX,US,94,958.65,NLR,N,NEW YORK,51,N,Y,Y,90113.1,IE,2025-10,2025,4,3,False
EXP-102119,2026-03-30,2026-03-31 13:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"890 Technology Hub, Taipei, TW",9018.90.7500,EAR99,CN,JP,99,4714.74,EXCEPTION,Y,CHICAGO O'HARE,37,N,Y,Y,466759.26,TW,2026-03,2026,1,0,False
EXP-102120,2026-06-26,2026-06-27 08:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"234 Innovation Drive, Bangalore, IN",9018.90.7500,5A001,TW,DE,60,1872.72,LICENSE,Y,MIAMI,32,N,Y,N,112363.2,IN,2026-06,2026,2,4,False
EXP-102121,2025-10-24,2025-10-26 08:00:00,US-IndustrialEquipment,NORTH STAR SUPPLY,"321 Avenue de la Gare, Brussels, BE",3004.90.9203,EAR99,CN,DE,129,3125.5,LICENSE,Y,MIAMI,56,Y,Y,N,403189.5,BE,2025-10,2025,4,4,False
EXP-102122,2026-06-01,2026-06-02 03:00:00,US-IndustrialEquipment,MED-SUPPLY-EU,"890 Technology Hub, Taipei, TW",9030.90.0000,EAR99,US,TW,132,1003.74,NLR,N,MIAMI,27,N,N,Y,132493.68,TW,2026-06,2026,2,0,False
EXP-102123,2026-03-28,2026-03-30 11:00:00,US-IndustrialEquipment,NORTH STAR SUPPLY,"123 Corporate Blvd, Dublin, IE",8708.29.5060,EAR99,CN,US,393,561.59,NLR,N,NEWARK,59,N,Y,Y,220704.87,IE,2026-03,2026,1,5,False
EXP-102124,2025-07-09,2025-07-10 10:00:00,US-ConsumerElectronics,ASIA TECH IMPORTS,"321 Avenue de la Gare, Brussels, BE",8708.29.5060,5A002,DE,KR,301,2759.68,LICENSE,Y,MIAMI,34,N,Y,Y,830663.6799999999,BE,2025-07,2025,3,2,False
EXP-102125,2025-09-29,2025-10-02 10:00:00,US-MedicalDevices,ASIA TECH IMPORTS,"321 Avenue de la Gare, Brussels, BE",8803.30.0030,3A001,KR,KR,416,2777.43,EXCEPTION,N,NEWARK,82,N,Y,N,1155410.88,BE,2025-09,2025,3,0,False
EXP-102126,2026-04-14,2026-04-16 23:00:00,US-AerospaceParts,POLY TECHNOLOGIES,"234 Innovation Drive, Bangalore, IN",8542.31.0000,5A001,SG,KR,69,1855.01,LICENSE,Y,LOS ANGELES,71,N,N,N,127995.69,IN,2026-04,2026,2,1,False
EXP-102127,2026-05-30,2026-05-30 20:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"890 Technology Hub, Taipei, TW",9022.14.0000,3A001,JP,US,14,1565.58,NLR,N,HOUSTON,20,N,Y,Y,21918.12,TW,2026-05,2026,2,5,False
EXP-102128,2026-05-06,2026-05-07 06:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"456 Industrial Zone, Riyadh, SA",9030.90.0000,5A002,CN,US,435,1877.13,NLR,Y,HOUSTON,30,N,Y,Y,816551.55,SA,2026-05,2026,2,2,False
EXP-102129,2025-10-31,2025-11-01 14:00:00,US-MedicalDevices,PACIFIC TRADING GROUP,"321 Avenue de la Gare, Brussels, BE",8708.29.5060,EAR99,US,DE,474,3977.78,LICENSE,Y,SEATTLE,38,N,Y,N,1885467.72,BE,2025-10,2025,4,4,False
EXP-102130,2026-02-12,2026-02-14 03:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"456 Industrial Zone, Riyadh, SA",8517.62.0010,9A004,US,US,151,1795.1,NLR,Y,SEATTLE,51,N,Y,N,271060.1,SA,2026-02,2026,1,3,False
EXP-102131,2025-12-07,2025-12-08 18:00:00,US-MedicalDevices,GLOBAL LOGISTICS LTD,"321 Avenue de la Gare, Brussels, BE",8708.29.5060,9A004,SG,US,174,4607.65,LICENSE,Y,NEWARK,42,Y,Y,Y,801731.1,BE,2025-12,2025,4,6,False
EXP-102132,2025-12-06,2025-12-08 14:00:00,US-Pharmaceuticals,ATLANTIC DISTRIBUTORS,"567 Business Park, Singapore, SG",9018.90.7500,EAR99,TW,US,470,573.68,LICENSE,Y,CHICAGO O'HARE,62,Y,Y,N,269629.6,SG,2025-12,2025,4,5,False
EXP-102133,2025-07-18,2025-07-18 12:00:00,US-IndustrialEquipment,ASIA TECH IMPORTS,"789 Haidian District, Beijing, CN",9022.14.0000,EAR99,US,DE,411,4658.57,EXCEPTION,Y,SEATTLE,12,N,Y,Y,1914672.27,CN,2025-07,2025,3,4,False
EXP-102134,2025-11-16,2025-11-17 00:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"456 Industrial Zone, Riyadh, SA",8803.30.0030,3A001,KR,US,345,3450.84,EXCEPTION,Y,SEATTLE,24,Y,N,Y,1190539.8,SA,2025-11,2025,4,6,False
EXP-102135,2026-05-06,2026-05-08 08:00:00,US-IndustrialEquipment,MED-SUPPLY-EU,"456 Industrial Zone, Riyadh, SA",3004.90.9203,3A001,MX,IL,292,1728.31,LICENSE,N,NEWARK,56,N,Y,Y,504666.52,SA,2026-05,2026,2,2,False
EXP-102136,2026-04-25,2026-04-25 15:00:00,US-AerospaceParts,GLOBAL LOGISTICS LTD,"234 Innovation Drive, Bangalore, IN",8708.29.5060,5A002,KR,JP,196,44.21,EXCEPTION,Y,NEW YORK,15,N,Y,Y,8665.16,IN,2026-04,2026,2,5,False
EXP-102137,2026-05-02,2026-05-04 18:00:00,US-IndustrialEquipment,AL-KHOBAR DISTRIBUTORS,"123 Corporate Blvd, Dublin, IE",8542.31.0000,EAR99,JP,US,32,4014.13,LICENSE,Y,MIAMI,66,N,Y,N,128452.16,IE,2026-05,2026,2,5,False
EXP-102138,2026-02-19,2026-02-20 12:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"567 Business Park, Singapore, SG",8803.30.0030,5A001,US,TW,73,4846.94,LICENSE,N,SEATTLE,36,N,Y,Y,353826.62,SG,2026-02,2026,1,3,False
EXP-102139,2026-04-03,2026-04-03 21:00:00,US-IndustrialEquipment,MED-SUPPLY-EU,"123 Corporate Blvd, Dublin, IE",8708.29.5060,EAR99,JP,IL,194,4912.37,LICENSE,Y,NEW YORK,21,Y,Y,Y,952999.78,IE,2026-04,2026,2,4,False
EXP-102140,2025-08-18,2025-08-19 10:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"567 Business Park, Singapore, SG",9030.90.0000,EAR99,IE,US,426,2122.79,EXCEPTION,Y,CHICAGO O'HARE,34,N,Y,Y,904308.54,SG,2025-08,2025,3,0,False
EXP-102141,2026-06-14,2026-06-16 21:00:00,US-Pharmaceuticals,AL-KHOBAR DISTRIBUTORS,"567 Business Park, Singapore, SG",9030.90.0000,EAR99,CN,US,50,361.82,NLR,Y,NEW YORK,69,N,Y,N,18091.0,SG,2026-06,2026,2,6,False
EXP-102142,2026-05-28,2026-05-30 06:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"678 Commerce Street, Mexico City, MX",8803.30.0030,EAR99,CN,US,57,1575.63,LICENSE,Y,HOUSTON,54,Y,Y,Y,89810.91,MX,2026-05,2026,2,3,False
EXP-102143,2026-05-04,2026-05-05 17:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"890 Technology Hub, Taipei, TW",3004.90.9203,9A004,CN,KR,487,1555.6,NLR,Y,LOS ANGELES,41,Y,Y,N,757577.2,TW,2026-05,2026,2,0,False
EXP-102144,2026-07-05,2026-07-06 01:00:00,US-IndustrialEquipment,AL-KHOBAR DISTRIBUTORS,"890 Technology Hub, Taipei, TW",8517.62.0010,5A002,KR,US,117,520.88,NLR,N,LOS ANGELES,25,N,Y,N,60942.96,TW,2026-07,2026,3,6,False
EXP-102145,2025-07-27,2025-07-28 19:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"890 Technology Hub, Taipei, TW, DAMASCUS, SYRIA",8517.62.0010,5A001,MX,TW,192,2628.34,LICENSE,N,NEWARK,43,N,Y,N,504641.28,NORTH KOREA,2025-07,2025,3,6,True
EXP-102146,2025-10-21,2025-10-22 17:00:00,US-AerospaceParts,ATLANTIC DISTRIBUTORS,"321 Avenue de la Gare, Brussels, BE",8708.29.5060,5A002,CN,TW,430,3026.85,NLR,Y,SEATTLE,41,N,Y,N,1301545.5,BE,2025-10,2025,4,1,False
EXP-102147,2026-06-07,2026-06-07 16:00:00,US-MedicalDevices,ATLANTIC DISTRIBUTORS,"234 Innovation Drive, Bangalore, IN",8708.29.5060,5A001,MX,JP,217,3646.81,LICENSE,Y,NEWARK,16,N,Y,N,791357.77,IN,2026-06,2026,2,6,False
EXP-102148,2026-05-05,2026-05-07 08:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"123 Corporate Blvd, Dublin, IE",8803.30.0030,5A002,IE,DE,111,264.56,LICENSE,Y,NEWARK,56,N,Y,N,29366.16,IE,2026-05,2026,2,1,False
EXP-102149,2025-10-31,2025-11-03 01:00:00,US-Pharmaceuticals,AL-KHOBAR DISTRIBUTORS,"789 Haidian District, Beijing, CN",8471.30.0100,EAR99,TW,DE,458,1384.23,NLR,Y,NEWARK,73,N,Y,N,633977.34,CN,2025-10,2025,4,4,False
EXP-102150,2025-11-07,2025-11-08 04:00:00,US-IndustrialEquipment,NORTH STAR SUPPLY,"567 Business Park, Singapore, SG",9018.90.7500,5A001,US,US,485,1782.47,LICENSE,Y,NEW YORK,28,N,Y,Y,864497.9500000001,SG,2025-11,2025,4,4,False
EXP-102151,2026-04-13,2026-04-15 11:00:00,US-IndustrialEquipment,POLY TECHNOLOGIES,"567 Business Park, Singapore, SG",9018.90.7500,EAR99,CN,DE,89,4462.28,EXCEPTION,Y,HOUSTON,59,N,N,N,397142.92,SG,2026-04,2026,2,0,False
EXP-102152,2026-04-24,2026-04-27 19:00:00,US-MedicalDevices,GLOBAL LOGISTICS LTD,"234 Innovation Drive, Bangalore, IN",8542.31.0000,5A002,US,JP,360,4507.95,LICENSE,Y,MIAMI,91,N,Y,N,1622862.0,IN,2026-04,2026,2,4,False
EXP-102153,2026-01-25,2026-01-25 23:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"456 Industrial Zone, Riyadh, SA",8708.29.5060,5A002,CN,KR,310,1307.26,NLR,N,HOUSTON,23,N,Y,Y,405250.6,SA,2026-01,2026,1,6,False
EXP-102154,2025-08-26,2025-08-27 12:00:00,US-AerospaceParts,ATLANTIC DISTRIBUTORS,"321 Avenue de la Gare, Brussels, BE",8542.31.0000,EAR99,US,KR,309,2441.78,LICENSE,Y,LOS ANGELES,36,N,Y,Y,754510.02,BE,2025-08,2025,3,1,False
EXP-102155,2026-04-03,2026-04-05 15:00:00,US-IndustrialEquipment,AL-KHOBAR DISTRIBUTORS,"789 Haidian District, Beijing, CN",8803.30.0030,EAR99,TW,US,157,2129.53,NLR,Y,NEW YORK,63,N,N,N,334336.21,CN,2026-04,2026,2,4,False
EXP-102156,2026-05-26,2026-05-27 06:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"890 Technology Hub, Taipei, TW",3004.90.9203,3A001,US,US,421,2638.27,LICENSE,Y,LOS ANGELES,30,N,Y,N,1110711.67,TW,2026-05,2026,2,1,False
EXP-102157,2026-04-09,2026-04-11 22:00:00,US-IndustrialEquipment,EURO MEDICAL SOLUTIONS,"567 Business Park, Singapore, SG",9022.14.0000,EAR99,IE,KR,69,1437.71,LICENSE,N,NEW YORK,70,Y,Y,Y,99201.99,SG,2026-04,2026,2,3,False
EXP-102158,2025-11-24,2025-11-26 16:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",9022.14.0000,EAR99,DE,IL,270,2319.98,EXCEPTION,Y,LOS ANGELES,64,N,N,N,626394.6,SA,2025-11,2025,4,0,False
EXP-102159,2026-04-07,2026-04-08 10:00:00,US-MedicalDevices,MED-SUPPLY-EU,"123 Corporate Blvd, Dublin, IE",8708.29.5060,5A002,US,US,225,735.4,LICENSE,Y,MIAMI,34,N,Y,N,165465.0,IE,2026-04,2026,2,1,False
EXP-102160,2026-04-22,2026-04-24 02:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"567 Business Park, Singapore, SG",8708.29.5060,EAR99,DE,TW,411,3550.66,LICENSE,Y,MIAMI,50,N,Y,N,1459321.26,SG,2026-04,2026,2,2,False
EXP-102161,2026-06-05,2026-06-05 16:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"456 Industrial Zone, Riyadh, SA",8471.30.0100,3A001,JP,DE,5,1855.0,LICENSE,Y,CHICAGO O'HARE,16,N,N,N,9275.0,SA,2026-06,2026,2,4,False
EXP-102162,2025-08-27,2025-08-29 03:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"123 Corporate Blvd, Dublin, IE, SIMFEROPOL, CRIMEA",8803.30.0030,5A001,MX,DE,243,2716.66,LICENSE,Y,MIAMI,51,N,Y,N,660148.38,IRAN,2025-08,2025,3,2,True
EXP-102163,2025-08-02,2025-08-03 08:00:00,US-MedicalDevices,MED-SUPPLY-EU,"321 Avenue de la Gare, Brussels, BE",3004.90.9203,EAR99,US,JP,118,3026.96,EXCEPTION,Y,LOS ANGELES,32,N,Y,Y,357181.28,BE,2025-08,2025,3,5,False
EXP-102164,2025-12-10,2025-12-12 21:00:00,US-MedicalDevices,ATLANTIC DISTRIBUTORS,"890 Technology Hub, Taipei, TW",8803.30.0030,5A002,US,TW,172,4184.26,NLR,Y,MIAMI,69,N,Y,Y,719692.7200000001,TW,2025-12,2025,4,2,False
EXP-102165,2026-03-02,2026-03-03 23:00:00,US-IndustrialEquipment,ASIA TECH IMPORTS,"234 Innovation Drive, Bangalore, IN",9030.90.0000,EAR99,US,US,143,417.98,NLR,Y,MIAMI,47,N,Y,N,59771.14,IN,2026-03,2026,1,0,False
EXP-102166,2025-12-09,2025-12-10 01:00:00,US-MedicalDevices,ASIA TECH IMPORTS,"123 Corporate Blvd, Dublin, IE",9018.90.7500,5A002,US,TW,323,2418.87,NLR,Y,MIAMI,25,N,Y,N,781295.01,IE,2025-12,2025,4,1,False
EXP-102167,2026-04-23,2026-04-23 17:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"567 Business Park, Singapore, SG",8708.29.5060,5A002,US,JP,257,4471.42,NLR,Y,NEWARK,17,N,Y,N,1149154.94,SG,2026-04,2026,2,3,False
EXP-102168,2025-11-19,2025-11-20 06:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"678 Commerce Street, Mexico City, MX",8471.30.0100,EAR99,JP,DE,408,1655.69,LICENSE,Y,NEW YORK,30,N,Y,Y,675521.52,MX,2025-11,2025,4,2,False
EXP-102169,2025-11-27,2025-11-27 15:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"678 Commerce Street, Mexico City, MX",8708.29.5060,EAR99,CN,JP,460,2228.19,NLR,Y,SEATTLE,15,N,Y,N,1024967.4,MX,2025-11,2025,4,3,False
EXP-102170,2025-10-20,2025-10-21 11:00:00,US-IndustrialEquipment,PACIFIC TRADING GROUP,"789 Haidian District, Beijing, CN",9022.14.0000,5A002,IE,US,365,434.52,EXCEPTION,Y,SEATTLE,35,N,Y,N,158599.8,CN,2025-10,2025,4,0,False
EXP-102171,2025-12-11,2025-12-12 13:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"123 Corporate Blvd, Dublin, IE",8708.29.5060,EAR99,US,US,318,3755.86,LICENSE,Y,MIAMI,37,N,Y,N,1194363.48,IE,2025-12,2025,4,3,False
EXP-102172,2025-11-29,2025-12-01 05:00:00,US-IndustrialEquipment,ASIA TECH IMPORTS,"789 Haidian District, Beijing, CN",9022.14.0000,EAR99,CN,JP,78,434.26,LICENSE,Y,NEWARK,53,N,Y,N,33872.28,CN,2025-11,2025,4,5,False
EXP-102173,2025-07-08,2025-07-09 06:00:00,US-AerospaceParts,PACIFIC TRADING GROUP,"789 Haidian District, Beijing, CN",8542.31.0000,9A004,IE,DE,57,3158.58,LICENSE,Y,LOS ANGELES,30,N,Y,Y,180039.06,CN,2025-07,2025,3,1,False
EXP-102174,2025-09-21,2025-09-23 22:00:00,US-MedicalDevices,NORTH STAR SUPPLY,"123 Corporate Blvd, Dublin, IE",8708.29.5060,EAR99,JP,US,490,1877.48,EXCEPTION,Y,CHICAGO O'HARE,70,N,Y,N,919965.2,IE,2025-09,2025,3,6,False
EXP-102175,2025-11-15,2025-11-16 19:00:00,US-MedicalDevices,ATLANTIC DISTRIBUTORS,"234 Innovation Drive, Bangalore, IN",8803.30.0030,5A002,US,DE,20,1697.42,LICENSE,Y,NEW YORK,43,N,Y,N,33948.4,IN,2025-11,2025,4,5,False
EXP-102176,2025-10-04,2025-10-06 05:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"234 Innovation Drive, Bangalore, IN",8803.30.0030,EAR99,JP,TW,442,2931.66,NLR,Y,NEW YORK,53,N,Y,N,1295793.72,IN,2025-10,2025,4,5,False
EXP-102177,2026-06-16,2026-06-18 08:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"678 Commerce Street, Mexico City, MX",8517.62.0010,5A001,MX,DE,14,2842.67,NLR,Y,HOUSTON,56,N,N,N,39797.380000000005,MX,2026-06,2026,2,1,False
EXP-102178,2026-06-21,2026-06-22 22:00:00,US-IndustrialEquipment,NORTH STAR SUPPLY,"321 Avenue de la Gare, Brussels, BE",9022.14.0000,EAR99,SG,DE,206,2033.21,EXCEPTION,Y,SEATTLE,46,N,Y,Y,418841.26,BE,2026-06,2026,2,6,False
EXP-102179,2026-03-26,2026-03-28 17:00:00,US-AerospaceParts,EURO MEDICAL SOLUTIONS,"234 Innovation Drive, Bangalore, IN",9030.90.0000,EAR99,US,TW,237,1398.94,LICENSE,Y,CHICAGO O'HARE,65,N,Y,Y,331548.78,IN,2026-03,2026,1,3,False
EXP-102180,2026-06-22,2026-06-24 03:00:00,US-ConsumerElectronics,MED-SUPPLY-EU,"123 Corporate Blvd, Dublin, IE",8517.62.0010,5A002,US,US,181,2545.76,NLR,Y,NEW YORK,51,N,Y,N,460782.56000000006,IE,2026-06,2026,2,0,False
EXP-102181,2025-10-22,2025-10-24 05:00:00,US-MedicalDevices,PACIFIC TRADING GROUP,"678 Commerce Street, Mexico City, MX",8542.31.0000,5A001,CN,DE,291,1342.84,LICENSE,Y,HOUSTON,53,N,Y,Y,390766.44,MX,2025-10,2025,4,2,False
EXP-102182,2025-09-18,2025-09-18 13:00:00,US-MedicalDevices,PACIFIC TRADING GROUP,"234 Innovation Drive, Bangalore, IN",8803.30.0030,5A001,TW,US,446,522.18,EXCEPTION,Y,SEATTLE,13,N,N,Y,232892.28,IN,2025-09,2025,3,3,False
EXP-102183,2025-08-14,2025-08-15 20:00:00,US-AerospaceParts,ATLANTIC DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",9030.90.0000,EAR99,MX,DE,189,3997.77,EXCEPTION,Y,LOS ANGELES,44,N,Y,N,755578.53,SA,2025-08,2025,3,3,False
EXP-102184,2025-12-12,2025-12-14 20:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"890 Technology Hub, Taipei, TW",3004.90.9203,5A001,KR,JP,147,3514.53,NLR,Y,NEWARK,68,Y,Y,N,516635.91,TW,2025-12,2025,4,4,False
EXP-102185,2025-09-15,2025-09-17 08:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"789 Haidian District, Beijing, CN",8471.30.0100,3A001,US,US,340,430.91,EXCEPTION,Y,MIAMI,56,N,Y,Y,146509.4,CN,2025-09,2025,3,0,False
EXP-102186,2026-05-14,2026-05-15 20:00:00,US-MedicalDevices,ATLANTIC DISTRIBUTORS,"890 Technology Hub, Taipei, TW",8708.29.5060,9A004,IE,US,42,821.4,LICENSE,Y,NEWARK,44,Y,Y,N,34498.8,TW,2026-05,2026,2,3,False
EXP-102187,2026-03-04,2026-03-05 10:00:00,US-AerospaceParts,POLY TECHNOLOGIES,"678 Commerce Street, Mexico City, MX",8708.29.5060,9A004,IE,US,428,509.83,LICENSE,N,HOUSTON,34,N,Y,Y,218207.24,MX,2026-03,2026,1,2,False
